Context|Response
IfeellikeImtryingtoconvincemyselfthatImokaywhenImnotImalwaysblockingoutthebadthingsandforgettingIalsofeellikenobodycaresformeandtheyneverwillIfeeltrulyalone|ImgladyoureawareofhowyouhonestlyfeelKnowingonespersonaltruthisalwaysthefirststepinfindingwhatisnecessarytobeanddevelopReflectalittlemoreonthetypeofcareyoudlikeinyourlifeCaremeansanythingfromcheckinginonsomeonetodeepintimateconnectionbetweentwopeopleKnowingyourowndefinitionofcareisthefirststeptoknowwhatisnecessaryforyoutorecognizewhatyoudlikeattractingItismucheasiertoattractwhatwedlikeifweareclearonwhatthisis
IfeellikeImtryingtoconvincemyselfthatImokaywhenImnotImalwaysblockingoutthebadthingsandforgettingIalsofeellikenobodycaresformeandtheyneverwillIfeeltrulyalone|AssocialcreatureswehumansalllongfordeephumanconnectionToknowthatwebelongandarepartofsomethinglargerItissoimportanttousthatwhenwefeelaloneitcanfeelalmostunbearableYouarenotaloneinfeelingaloneWhileitcantaketimetobuilddeeprelationshipstherearemomentsineachdaywherewehavetheopportunitytointeractwithotherpeoplewhomayalsofeellonelyandscaredandwanttobeseenandacknowledgedIwonderwhatitmightbelikeforyouifyoutookonanexperimentoftryingtoreallyseethepeoplearoundyouandmakelittleattemptstoacknowledgeandconnectwiththemfellowhumansonthisjourneyoflifeAgoodmorningatthebusstoporreallylookingatthepersonwhoyoubuyyourgroceriesfromorthankingorcomplimentingsomeoneforsomethingthatyounoticeandappreciateWhilethisisnotasubstituteforcloserelationshipsthesemomentsofrealconnectionwiththepeoplewhoweshareourcommunitieswithcangoalongwaytorealizingthatwearenotasaloneaswemayhavethought
IfeelsoirritatedandfrustratedbecauseofitIgetsoangrytothepointthatIfeellikeImgoingtoexplodeIfeelpatheticstupidandworthlessIjustcanttakethisanymore|YeahIgetthesameproblemLookImnotaprofessionalbutIveheardafewthingsapowernapcanhelpjustahalfhourofsleepcanclearyourmindandletyourefocusAlsobrainactivityincreaseswithphysicalexertionJustwalkaroundforaminuteandgetyourbrainworkingandthatllhelpyoureachthetaskathandTakingbreaksittotallyokayTrytohavesomethingtodoinbetweenthatyouenjoy
Ivebeenwiththemotherofmychildforyears|IwouldthinkthatyouholdlittleselfworthandfeelthatyouarenotworthyofbetterIwouldsuggestthatyougettoknowyourselfWhatdoyouNEEDinarelationshipWhatisholdingyoutothisrelationshipotherthanyourchildWhathavegoneonintherelationshipthatmakesyouthinkorfeelyoudeservesuchdisrespectJustafewquestionstoaskyourself
IhavebeeninarelationshipwithmyboyfriendforaboutsixyearsnowInthepastourrelationshipwasdifficultandfrustratingWearguedalotandduetothattherewasalotoftensionbetweenusWestayedtogetherbecauseweloveeachotherandwantedtomakeitworkIusedtopartyalotandseveraltimesIgotintosituationswhereIwouldendupkissingsomeoneelseThesesituationswerenevermorethanjustkissingIhavecomecleanaboutthesesituationswithmyboyfriendandhedecidedtoforgiveandmoveforwardwithmeIlovehimsomuchandwanttoworkthingsouttoobutImhavingadifficulttimeunderstandinghowhecanforgivemeIcantseemtoforgivemyselfImoverwhelmedwithfeelingsofguiltandunworthiness|HiCerritosThisisaninterestingtwistbecauseitsmorecommonforthepersoninyourpositiontowanttomoveforwardandforthepersonwhowaswrongedtostrugglewithforgivenessYouareluckytohavealovingcompassionatepartnerandyourboyfriendisluckytohaveapartnerwhotakesfullresponsibilityfortheiractionsMyhunchisthatyoulearnedsomethingsaboutyourselfwhenyouwereyoungerthatareplayingarolehereYoursenseofworthlessnessseemsoutofproportiontothemistakesyoumadeYoudonthavetobeperfectinordertodeservetheloveofagoodmanYouonlyhavetohavethematuritytorecognisewhenyouvehurtsomeoneandworkhardtomakeitbetterWhoinyourlifeoverreactedtosmallmistakesyoumadeWereyoushamedasachildDidyoulearnthatyoudeservedtobepunishedDidsomethingbadhappenthatyouthoughtwasyourfaultIsthereamistakeyoumadelongagothatyouneedforgivenessforThereisayoungerpersoninsideyouwaitingtobeforgivenforsomethingtheywerententirelyresponsibleforThebaristoohighforyouIfIwasyourtherapistIwouldworkwithyoutofindthesourceoftheshameandaddressthatwoundIfyouwanttomoveforwardandbewithyourboyfriendyourjobwillbetoforgiveyourselfForgivingdoesntmeanitwasokayforgivingsimplymeansthatithappenedthatyoucanteraseitandthatyoudontwanttocarryitaroundorpunishyourselfforitanymoreYouhavedonemanythingsherethatyoucanfeelproudofYouvecomecleanyouvebeenhonestyouvetakenresponsibilityforyouractionsyouvenottriedtominimizewhatyoudidandyouvechosentobemoreloyalandawareofhowyouimpactyourboyfriendTheseareallthingsyoucanusetobuildyoursenseofworthYouareactingveryhonourablyItstimetoputyourpastmistakesawayontheshelfknowingthatyouvelearnedfromthemandareabetterpersonnowItsnotourmistakesnotourworstmomentsthatdefineusitshowwehandlethemafterwardsIwishyougrowthandhappiness
IhavebeeninarelationshipwithmyboyfriendforaboutsixyearsnowInthepastourrelationshipwasdifficultandfrustratingWearguedalotandduetothattherewasalotoftensionbetweenusWestayedtogetherbecauseweloveeachotherandwantedtomakeitworkIusedtopartyalotandseveraltimesIgotintosituationswhereIwouldendupkissingsomeoneelseThesesituationswerenevermorethanjustkissingIhavecomecleanaboutthesesituationswithmyboyfriendandhedecidedtoforgiveandmoveforwardwithmeIlovehimsomuchandwanttoworkthingsouttoobutImhavingadifficulttimeunderstandinghowhecanforgivemeIcantseemtoforgivemyselfImoverwhelmedwithfeelingsofguiltandunworthiness|SowonderfultohaveaboyfriendwhoisabletounderstandandforgiveyouWhatdoyouthinkthatheseesinyouthatallowshimtodothatDoesheseesomeonewholikeotherhumansmakesmistakesDoesheseesomeonewhodespitehurtfulchoicesisagoodpersoncommittedtobeingalovingrespectfulpartnerThecompassionandunderstandingthatwecanoftenextendtootherscanbedifficulttoextendtoourselvesWeoftenholdveryunrealisticandperfectionistexpectationsforourselveswhichmayevenleadtoourpoorchoicesinthefirstplaceasawaysoflettingoffsteamorrebellingagainstourhighstandardsRegardlessofthereasonsweallmakemistakesandimperfectiondoesnotmakesomeonelessloveableitjustmakesthemhumanIfyourboyfriendisabletostartcleanwithyoutheremustbeareasonWhatyoudofromhereonoutwilldefinethekindofpartneryouaretohimCanyoutreathimwiththekindofrespectthatyouwouldwantCanyouhelphimtofeellovedandsafeintherelationshipCanyouallowyourselftobeimperfectandafraidandstillworthyofloveandacceptanceWhenyouarefeelingashamedofyourbehaviourstrytoimagineextendingthatscaredpartofyouthesameloveandacceptancethatyoumightextendtootherpeoplewhohavemademistakesItisnoteasytoforgiveourselvesbutitisimportantinordertoallowourselvestobelovedandtotrulyloveothers
WhenImnotcuttingImdrinkingWhenItryhealthyoutletssuchasexerciseIenduprunningmyselfdownintoanasthmaattackFromweaponstowordsIcanthelpbutselfharmWhatamIsupposedtodohowdoIstopthiscycleIdontknowhowelsetocopeormotivatemyselfwithoutpain|ItsoundslikeyouarefeelinghelplessandoutofcontrolyouareconcernedaboutyourbehaviorandatthesametimeyoufeelcompelledtocontinueitInworkingwithatherapistyoumaybeabletogetinsightintowhatismotivatingthesebehaviorsdevelopstrategiesfortakingcareofyourselfandgetastrongersenseofwhoyouaremotivatedtobewhenyouareyourauthenticself
Iminmylate20sandIveneverhadaboyfriendorevenbeenonadateIhavenofriendsIhateFacebookbecauseeveryoneelsehaskidsandagreathusbandandgreatpayingjobsIworkinretailandIcantfindajobIhaveanAssociatedegreeNooneisnotgivingmeachanceandImgettingupsetandfrustratedIfeelworthlessandfeellikeeveryonehatesmeIfeellikeafailureandIstilllivewithmyDadItsveryembarrassing|IncaseknowingthishelpsyoutherearemanymorepeopleinsimilarcircumstanceasyouthanyoumayrealizeSimilartoyoutheyarenotonFBforthereasonsyoulistPlusnoonewantstogoonFBandtelltheworldtheydonthaveafantasticlifeEveryoneonFBishappyevenwhentheyremiserabletheyrehappytellingeveryoneaboutitFirstyesitispainfultoseeallaroundyouwhatappearsasjoyfullivingPleasekeepinmindthatthelifeyouimaginethesepeoplehaveisnotnecessarilythetruelifetheyarehavingIvebeenatherapistforalongtimeandhaveseenrepeatedlyhowpeoplewhoaremarriedwithkidsbyage30starthavingproblemsbytheirmidthirtiesSecondrespectyouruniqueidentityForwhateverreasonyouhavemoresensitivitypossiblymoredepthmorecomplexstandardsandexpectationsofyourselfandothersAshardasitmaysoundoractuallybetaketimetohearyourintuitionandwhatittellsyouyouneedforyourowngrowthanddevelopmentFeelingembarrassedcanalsobeturnedintoapositiveConsideritasmotivationforthelongtermtodevelopnewwaysofreachingyourgoalsIhopethishelps
ItsbeenalmostayearsincemyexboyfriendbrokeupwithmeafterhecheatedonmemanytimesIhadfoundoutaboutamonthbeforebutIhadnttoldhimIknewbecauseIdidntwantustobreakupIusedtohaveverylowselfesteemandIthinkitmighthavetodowithmydadbeinganalcoholicMyfathercheatedonmymotherwhenIwaslittleIwonderifthispainhastodowiththatMyexboyfriendandIwereonlydatingforfivemonthsbutIstillcantgetoverthisbetrayalImnotsurewhattofeeltogetoveritforgivenessHateHehelpedmefinanciallyafterourbreakupbylendingme3000soImgratefulforthatIstillhatehimforwhathedidandstillwanthimtolikemealthoughwerenoteventalkinganymoreWefolloweachotheronInstagramandthatsitIfeellikeIstillneedhisvalidationThisishauntingmedayandnightIwanttofocusonmynewrelationshipandgoalsbutIkeepobsessingoverthisandkeepcheckingmyexboyfriendsInstagramandFacebookIfeelsobadandkeephavingnightmares|ThedilemmasyoupresentaregivingyouagreatchancetounderstandyourtruereasonsforbeinginarelationshipContinuedevelopingsomepointsyouvewrittenhereThatyougrewupsensingandorwitnessingyourmomsemotionalpainfromyourdadcheatingonherverylikelysetastandardinyourinnerselftoexpectsimilarcircumstancesinyourrelationshiplifeThisisanaturaldynamicwhichhappensforallofusWhatweobserveinourgrowinguphouseholdsiswhatweunderstandasnormalnomatterhowbaditactuallyisAfterallchildrendonthavetheabilitytoseparatethatwhattheirownparentsdoiswrongcomparedwiththerestofourcultureItisnaturaltolongforarelationshipWhatyouhavethechancetodonowisdistinguishthereasonsforyourlongingIsittoattachtosomeonewhohashurtyouhasntshownyouanyunderstandingofhavinghurtyouandwhosevalidationevenifhesaysvalidatingwordshaslittlemeaningbecausepeoplewhovalidatearenottheoneswhoharmusIfyoureabletoteachyourselfthatthosewholoveusdonotharmusandtodevelopnewexpectationsforyourselfoffeelinggoodfromhowyourpartnertreatsyouthenyouwillbeshowingyourselfaroadthatwillbenefityouforyourentirelifetime
Iminmyearly20sIvebeenmarriedonceandhecheatedonmeEversincethenIvefeltuglynomatterwhatImengagedandIstillfeeluglyIdontliketotakepicturesofmyself|SoundsasthoughyouretakingtheblameforthebadactionsofyourformerhusbandHedidanuglyactionandinsteadoffeelingonlyyourownemotionsinresponsetobeingcheatedonyouareholdinghisuglybehaviorwithinyouandfeelingitDoesthissoundlikeapossibleexplanationofwhyyourfeelingofuglinessstartedafterthecheatingincidentYoumaystartfeelingbetterbylookingwithinyourownheartforthefulleffectsofhavingbeenhurtItispossiblethereismoresufferingwithinyouthanyouverealizeduntilnowAsyouaddressalltheemotionalpainyouvelivedthroughthefeelingofuglinessmaydropoutallofitsownBecauseyoudbefocusedonyounotonanyoftheuglinessintroducedintoyourlifebyyourcheatingexhusband
ImscaredthatIamwiththismansoIwontbealoneHeshouldbewithsomebodywhodeserveshimifthisisthecaseandIdontwanttohurthim|WhilenotwantingtobealonemaynotbethebestreasontobeinarelationshipitisprobablymorecommonandnormalareasonthanyouthinkSinceyouseemtocareaboutyourfrienddontwanttohurthimIimaginetherearemanyotherreasonsthatyouaretogetherIsuggestthatyoutalkaboutthisopenheartedlywitheachotherTheideaofbeingafraidofbeingalonesoundslikeanhoneststartingplaceDonttrytofigureoutwhetheryoushouldbewithhimJusttalkThecommunicationislikelytoshinelightondeepeningconnectionforBOTHOFYOUInthemeantimeyourideathatyoudontdeservehimisrootedinacoreliethatyouaretellingyourselfYoucanreadaboutcoreliesandmuchmoreinmybookLivingYesaHandbookforBeingHumanCheckoutwwwLivingYesorgBeeasyonyourselfYouaredeservingMark
IlikegettingattentionfrommenIdonthavesexIleadthemontothinkingImightwanttoIliketoteaseIlikeformentochasemeandIliketofeelwanted|HiMichiganGoodforyouforrecognisingadestructivepatternThisbehaviouralthoughitmightgetyoutheattentionyouwantinitiallywillultimatelydrivemenawaybecauseitsnotrespectfulofthemMygutsaysthatyoulearnedearlyoninlifethatyourvalueisinyoursexualityaloneThatsapowerfulthoughtYouarecertainlyactingasifthisistrueIfyoubelievedinyourvalueasapersonyouwouldbelessafraidofdeeperrelationshipsandintimacyingeneralIfIwereyourtherapistIdhavemanyquestionsforyouandIwouldneedtounderstandalotofthingsaboutyouandyourpasttohelpyousortoutwherethisideaaboutyourselfcamefromIdsuggestreachingouttoaqualifiedtherapistwhocanhelpyougettotherootofthisbehaviourGoodluck
EveryonearoundmeismuchsmarterandflauntsitEveryonearoundmeisskinnyandhereIamtryingtothrowupsoImnotfatEverythingIdoiswrongandIcantseemtodoanythingrightNooneelseatschoolseemstofeelthewayIdoIsthisnormalteenagegirlsfeelingsIdontthinkthesefeelingsarenormal|TherearesomestrugglesthatarelessobviousthanothersaneatingdisorderbeingoneofthemFromjustyourpersonalexperiencealoneyoumightrealizehoweasyitmayseemtokeepsuchasecretfromthosearoundyouInthesamewaytherearemanypeoplewhostrugglesecretlywiththisproblemandnotmanypeopleknoworevennoticeSoyouaredefinitelynotaloneLowselfesteemorlackofconfidenceinsomeareasareissuesthatEVERYteeninfactEVERYpersonhasexperiencedatsomepointThesefeelingsarenormalItsoundsthoughasifthesefeelingsofinsecurityandinadequacyhavebeguntoconsumeyoureverydaythoughtsandbehaviorsbringingyoutowhereyouaretodaycomparingyourselftootherspurgingandfeelingextremeguiltSometimesitsbestifweseekoutsidehelpinsteadoftryingtotackleproblemsonourownBreakinghabitsthatcomealongwithaneatingdisorderreallyrequiresthehelpofadoctornutritionistandatherapistwhocanhelpchangeyourperspectivefromtheinsideoutHopethishelps
IwasrapedbymultiplemenandnowIcantstandthesightofmyselfIwearlingerietogetmyselfexcitedenoughtohavesexwithmywife|HelloUtahthankyouforwritingwithyourquestionSexualassaultorsexualabuseisaverytraumaticeventthataffectsvictimsinmanywaysYourdifficultyinfeelingsexuallyengagedandyourdescriptionoftheshameandselfloathingyoufeelarenormalresponsestotherapesyouexperiencedAgoodtherapistcanhelpyoutoprocessyourtraumasandunderstandthatyoudidnothingwrongtocausetherapestheshameisnotyoursIttakesaverypatientandlovingpartnerbutyoucanmakeprogresstowardsahealthiersexualrelationshipwithyourwifeTheseareissuesthatIcannotaddressmorefullyhereotherthantorecommendthatyouseektheassistanceofaqualifiedprofessional
IwasrapedbymultiplemenandnowIcantstandthesightofmyselfIwearlingerietogetmyselfexcitedenoughtohavesexwithmywife|IamverysorrytohearaboutyourrapesTraumaticeventssuchasrapecanhavesomelastingeffectsIssueswithsexdriveareoneoftheseeffectsTherapycanhelptodecreasetheimpactthattraumaticeventshaveuponourlivesasweprocessthroughsomeofourexperiencesEMDRcanbeaparticularlyeffectivemodalityoftreatmenttoaddressthisissuesIwouldalsoencourageyoutohaveanhonestconversationwithyourwifeaboutthisconcernSometimesitishelpfultohavethatconversationwithatherapistsothatthetherapistcanhelpeducateyourwifeinregardstoeffectsoftraumaThismayhelpherunderstandthatyourfeelingsaremoreaboutthetraumaandlessaboutherasapersonBestoflucktoyou
IwasrapedbymultiplemenandnowIcantstandthesightofmyselfIwearlingerietogetmyselfexcitedenoughtohavesexwithmywife|ImsorryforyourbeingtakenadvantageofandforallthenegativefeelingscreatedbybeingexploitedIfyouhavenotalreadyexplainedtoyourwifeaboutwhatcausedyourgreatdistressthenpleaseconsiderdoingthisAconversationthathappensinasaferelationshipwillgiveherachanceofbeingsupportivetoyouAndthediscussionmayrelievesomeofthebadfeelingstowardyourselfwhichyoucurrentlyfeelInitsmostpositivelightyouandyourwifecanbuildanewsexlifebasedonthelovingfoundationyoudevelopfromtalkingwithoneanotherinthisdeeperwayItwillcertainlydistinguishyourlovebasedsexlifewithyourwifefromsexasaviolationofyourbodybyotherpeopleTherearealsobehaviortherapistswhowouldsetaprogramofbuildingtoleranceforsexaspartofyourusuallifeTheseprogramsusuallyworkforashortwhileonlyunlessthepersonalsoclearsoutthedeeperlevelsoffearandhurtfrombeingvictimizedGoodluckinprogressingtofeelingthatyoursexdriveisback
IfoundmessagesbetweenmyboyfriendandthisgirlonsocialmediaHewasaskingherfornakedpicturesandthenhungoutwithheroncebutnothinghappenedIdidntfindoutaboutthemessagesuntillastmonthandthatwassixmonthsafterithappenedIcanttrusthimanymoreandImjustwonderingifIeverwillHeadmittedthathewantedtohavesexwithherbuthedidntHewasonlytalkingwithherbecausehethoughtweweregoingtohaveabreakupMyheartiscompletelybrokenIfeellikeImincompetitionwitheverygirlontheplanetformyboyfriendsaffectionImafraidthathedoesntlikemeanymorebutwithoutmeheshomelessandwithoutacarIlovehimsomuchItsbeentearingmeapartIdontfeelprettyanymorethoughIdontfeelgoodenoughforanyoneoranythingIthoughtIknewhimaswellasIknewmyselfThenallofasuddenmyworldwasflippedupsidedownImstilltryingtofigureoutwhichwayisup|ImsorryforsomuchstressinyourrelationshiplifeInwhatwaysdoesyourboyfriendexpresshiscommitmentandpositivefeelingsaboutyoutoyouFromwhatyouwriteyoufeelmoreaggravationstresslonelinessandinsecuritythansatisfactionbybeinginthisrelationshipDoeshecarethatyoudonttrusthimVeryoftenpeoplestayinrelationshipsfromfearofknowingwhotheyreallyareThefeelingisofneedingapartnerinawaythatissimilartohowafearfulchildneedsstayingnearbyaparentMysuggestionistothinkoverhowmuchyoursenseofneedforapartnermaybepreventingyoufromactuallyseeingtheamountofloveandinvestmentinyourrelationshipyourboyfriendactuallyhasTheserealizationsaresometimespainfulandfrighteningtounderstandespeciallyifyougrewupinafamilythatlargelyignoredordidntadequatelynurtureyouasachildAtherapistforyourSelfmaybeagoodinvestmentoftimeandcostingivingyourselfasafeandtrustworthyspacetothinkdeeplyaboutyourbestinterest
ImgoingthroughamajorlybaddivorceandmywifeismakingthingssoimpossibleformeIneedhelp|CryingduetoadissolutionofamarriageisnormalHatingyourselfmaybeasignofextremesadnessfeelingsoflossanduncertaintyDoyouknowwhyyouhateyourselfDiscoveringyourreasonisthefirststepinknowingtheobstaclesandthentheadditionalstepspossibletomovefromhatetoselfloveDivorcesignalsalossoffamiliarlifestructureanddailyroutinesAswithanymeaningfullosscryingispartofmourningwhatissoontobegoneIfyouhaveconfidenceinyourattorneyshandlingofthelegalareasrelatedtothedivorceandtheimpossibleyoureferenceisonfacingandcomingtotermswithstatementsandbehaviorsfromyourwifethatyounevernoticedbeforethenyourbestchoiceistofindatherapistwhomyoufeelateaseintalkingwithtosortthroughtheemotionalupheavalwithinyourselfandyoureverydaylifeandworldDivorceisawonderfultimeforlearningaboutonesownemotionalneedsandexpectationsinrelationshipssincethesearetheareascurrentlycomingapartThegoodnewsbehindlosingsomethingthatseemsvaluableisthatnewspacebecomesopentoattractwhatismoresuitableforwhoyouare
About5monthsagomyexleftwithoutfullyexplainingwhyFormeitseemedoutoftheblueIdontmissherasmuchasIusedtobutIjustdonttrustpeopleanymorenotevenmyfriendswhoIhaveknownsincemychildhoodnotevenmyfamilyImsoterrifiedofbeingjudgedordismissedInsteadofactinglikesomeoneelseorputtingonamaskofapersonalityIvejustshutdownIhaventfeltthatsenseofcomfortandhappinesswithmyselfsinceeverythingfellapartImscaredtobecauseIdontwantittobetakenawayfrommeagainIfeellikeeverlessonIlearnonlylastadayIjustdontknowwhattodoImworkingataplaceIknowIshouldenjoyImkeepingupwithmycreativepassionsworkingouteatinghealthyetcImdoingeverythingthebookssayIshoulddobutIdontfeelanydifferentIjustdontknowwhattodo|sinceyourealizeyoursenseoftrustwasbrokenwithdrawingfromcloserelationshipsmakessenseThismaybeyourSelfgivingyounaturaltimetorecuperatefromemotionalpainAlsoitisyourchancetothinkoverhowtohandleyourselfdifferentlyinfuturerelationshipsMaybethisprocessrequiresmoretimethanyoudlikeHavingpatienceisverydifficultwhenapersonfeelshurtAtherapistofyourownmaybeagoodideasoyouhavesomeoneforguidanceandtochartyourprogresswyouThismayfeellesslonelyandhelpyoutoleratethewaitingperiodtillyourebetter
About5monthsagomyexleftwithoutfullyexplainingwhyFormeitseemedoutoftheblueIdontmissherasmuchasIusedtobutIjustdonttrustpeopleanymorenotevenmyfriendswhoIhaveknownsincemychildhoodnotevenmyfamilyImsoterrifiedofbeingjudgedordismissedInsteadofactinglikesomeoneelseorputtingonamaskofapersonalityIvejustshutdownIhaventfeltthatsenseofcomfortandhappinesswithmyselfsinceeverythingfellapartImscaredtobecauseIdontwantittobetakenawayfrommeagainIfeellikeeverlessonIlearnonlylastadayIjustdontknowwhattodoImworkingataplaceIknowIshouldenjoyImkeepingupwithmycreativepassionsworkingouteatinghealthyetcImdoingeverythingthebookssayIshoulddobutIdontfeelanydifferentIjustdontknowwhattodo|SoundslikeyouneedclosureImsureyourdoingyourbesttoovercomethisfeelingbutseemtobestrugglingwithyourownhappinessTrustGodnooneelseGivethissometimeanddontcloseyourselfofftotheworldorthepeoplewholoveyouBeopenheartedandmindedAndknowthatnomatterwhatreasonyourexwalkedoutofyourlifeshemissedoutonhowgreatofapersonyoutrulyareandmayhavehadpersonalissuesofherown
IfeellikeIhavetobepromiscuousinordertokeeppeoplearoundItstartedafterIgotrapedbymyexboyfriend|IrecommendthatyouseekprofessionalservicestoaddressthetraumayouexperiencedEMDRhasbeenproventobeveryeffectiveintreatingtraumaInadditionasupportgroupmightbehelpfultofindamorestablesupportnetworkEitherasupportgroupforvictimsofrapeorsexloveaddictionwwwsaorgsoundappropriateWhichevergroupresonatesthemostwithyouwillbethemosthelpfulIfyouhaveanyadditionalquestionsorconcernspleasefeelfreetoask
IkeephearingIamattractivefrompeoplearoundmeandIthinkIbelieveitButIhavelowconfidenceregardingapproachinggirlsIlike|IrecommendthatyoufocusonthenegativethoughtsorirrationalbeliefsthataregoingthroughyourmindatthetimeinwhichyouaretryingtoapproachagirlWhenyouareawareofthenegativethoughtsorirrationalbeliefsyoucanthenworkonchangingthemAneasywaytorecognizeanirrationalbeliefisathoughtthatcontainsthewordsmustorneverOnceyourecognizethethoughtorbeliefIwouldlikeyoutopictureabigredstopsignThisiscalledthoughtstoppingThisisatechniquetousetostopunwantedorunhealthythoughtsThenIwouldlikeyoutothinkofamorepositivethoughttoreplaceitwithsuchasNegativethoughtThatgirlwillnevergooutwithmeSTOPPositivethoughtIwontknowifshewillgooutwithmeunlessIaskWhatthisdoesisincreaseyourselfconfidencebyreplacingyournegativethoughtswithpositiveonesthatwillultimatelyboostyourselfesteem
AfewnightsagoItalkedtothisgirlIknowaboutmyselfesteemissuesforthefirsttimeWetalkedforhoursandshetoldmetimeandagainthatIwasagreatguyShetoldmeIwasattractiveandhaveagreatpersonalityetcIreallystartedtofeelbetteraboutmyselfbythetimeIwokeupthenextmorningNowthoughIcantstopthinkingaboutherbutIleavetogobacktocollegeinafewdaysandIgotoschool4hoursawayfromherSonowIfeelconstantlydepressedbecauseevenifItoldherhowIfeltitwouldntmatterIfeelhelplessandIdontknowwhattodo|HeyIttakesalotofcouragetoshareyourfeelingswithsomeoneAnditsoundslikeyouhavebeenluckytomeetsomeonewhomakesyoufeelsafeenoughtoexploresomeofyourmorepainfulfeelingsAbigpartoftheprocesshoweverofstrengtheningyourselfconceptislearninghowtotellyourselfthosepositivemessagesthatyouheardfromyourfriendLeavingforcollegemayalsobecontributingtoyourfeelingsofunsteadinessTrythisMakealistofallofthepositivethingsthatyouknowaretrueaboutyourselfAskyourfriendsandfamilytocontributetothelistThencarryitwithyouinyourwalletandwhenyouneedaselfesteemboosttakealookatitYouareinaseasonoflifethatpresentslotsofchallengesandopportunitiesReachouttoyourlongdistancefriendwhenyouneedsupportandtakeawalkovertothecampuscounselingcenterandcheckoutwhattheymighthavetoofferBeWise
HowdoIdecideifIshouldendmyrelationshipwithmyboyfriend|HiImsorryyourehavingthisdilemmaIwishIknewalittlemoreaboutthesituationtogiveabetteranswerHaveyoudiscussedwhatiscausingyoutoconsiderbreakingupwithyourpartnerBasedontheinformationgivenIsuggeststartingoffmakingaprosandconslistProsforstayingintherelationshipandconsforstayingSeewhichsidehasmoreFollowyourgutHopethishelpsasastart
HowdoIdecideifIshouldendmyrelationshipwithmyboyfriend|ThiscanbeaverydifficultquestiontoanswerWithoutknowinganythingelseaboutthesituationitmakesmewonderwhatmakesyoufeellikeyoushouldbreakupwithhimWhatbroughtupthinkingaboutendingthingsItwillbeimportanttodecideiftherelationshipissafeifitishealthyandifitmakesyoubothhappyAretherereasonsyouarestayingintherelationshipthatdontmakeyoufeelgoodItmightbehelpfultowritethingsoutortalktoatrustedfriendaboutwhateachofyourchoicesmeansWhatwoulditbeliketoendthingsWhatwoulditbeliketostayArethereissuesthatthetwoofyoucanworkontomaketherelationshipbetter
HowdoIdecideifIshouldendmyrelationshipwithmyboyfriend|ThisisaverypersonaldecisionthatyoumakewhenyouhaveevaluatedtheissuesinyourcouplethatyoufeelareaffectingyourhappinessandwellbeinginyourcoupleIrecommendcompletingacompatabilitychecklisttoevaluatewhichareasaremakingyouunhappyItisimportanttodiscussthesefeelingswithyourpartneranddetermineiftogetheryouwanttoworkonthesedifferencesIfthereisnoagreementtoworkingtogethertoresolvetheissuesandyoucannotaccepttheissuesastheyarethenabreakupmaybebest
HowdoIdecideifIshouldendmyrelationshipwithmyboyfriend|ThisisatoughdecisiontomakeforanyonethathaseverbeeninvolvedinarelationshipMyadviceisforyoutoconsiderwhatismakingyouunhappyinthisrelationshipSometimeswethinkwearereadytomoveonbutdontknowthereasonwhyandthenweregretitTheworstthingyouwantafterthefactistohaveregretTaketimetodosomesoulsearchingandimagineyourlifewithoutthispersonbeforeyoumakeanydecisionsThiswillalsohelpyouunderstandwhatitisyouarelookingforinaromanticrelationshipBestofluckinyourlovelifeMirellaImageandLikenessCounseling
HowdoIdecideifIshouldendmyrelationshipwithmyboyfriend|ThiscanbeaverychallengingdecisionanditmaytaketimeforyoutosortthroughallofyourfeelingsabouttherelationshipanditspossibleendTherapycanhelpyouhaveaspacetobecompletelyhonestwithyourselfaboutyourrelationshipasyougrapplewithyourdecisionofwhethertoremainwithyourboyfriendYourtherapistcanaskquestionstoguideyouinuncoveringyourtruefeelingsaboutwhetherthisistherightrelationshipforyouandheorshecansupportyouinwhateverdecisionyoucometo
HowdoIdecideifIshouldendmyrelationshipwithmyboyfriend|ThatsaloadedquestionTypicallyifwearecontemplatingifweshouldornotitisforareasonToreallycometoaplaceofdecisionyouneedtoknowwhereyouarerightnowwhatisnotworkingwhatthepotentialresolutionwouldbeandifitisrealisticIfyoucananswerthosequestionsyoumaygainsomeinsightIfitisrealisticandyourboyfriendisonthesamepageseekhelpputtingaplaninmotionforresolutionAndImentionhimbeingonthesamepagebecauseifheisnotthenitwillnevercometofruitingWithoutmuchotherinformationthisisthisisasolidapproach
HowdoIdecideifIshouldendmyrelationshipwithmyboyfriend|ThedecisiontoendarelationshipisdifficultThereareafewquestionsyoumightwanttoaskyourselflikeWhyamIaskingmyselfifishouldenditWhatelseamIlookingforinarelationshipthatthisonedoesntgivemeismyboyfriendwillingtodiscussmydoubtsandwillingtoworkatmakingthisrelationshipbetterIsheabusiveinanywayThesearejustafewquestionstothinkthroughinordertomakethisdecisionAlsotalktoatrustedfriendandseetheyrepointofviewofyourrelationshipSometimestalkingitovercanhelpyouthinkoutloudandyourefriendcanpointoutdetailsyoucantthoughtaboutTalkingtoatherapistisalsoagoodoptionasatherapistcanhelloyoufigureoutwhatyouarelookingforandaddressanyissuesthatneedtobeaddressed
